Date,Season,League,HomeTeam,AwayTeam,FTHG,FTAG,HomeRating_Before,AwayRating_Before,HomeRating_After,AwayRating_After,Expected_Home_Win,Rating_Change_Home,Rating_Change_Away
2021-02-20,2021,serie_a,Lazio,Sampdoria,1,0,1620.05,1503.14,1630.67,1492.53,0.735,10.61,-10.61
2021-02-21,2021,serie_a,Parma,Udinese,2,2,1276.57,1464.6,1283.63,1457.54,0.324,7.05,-7.05
2021-02-21,2021,serie_a,Milan,Inter,0,3,1600.82,1729.59,1572.66,1757.75,0.402,-28.16,28.16
2021-02-21,2021,serie_a,Atalanta,Napoli,4,2,1617.64,1577.28,1639.21,1555.71,0.641,21.57,-21.57
2021-02-21,2021,serie_a,Benevento,Roma,0,0,1411.15,1609.9,1418.74,1602.31,0.31,7.59,-7.59
2021-02-22,2021,serie_a,Juventus,Crotone,3,0,1658.0,1321.23,1664.47,1314.76,0.908,6.47,-6.47
2021-02-27,2021,serie_a,Spezia,Parma,2,2,1433.45,1283.63,1422.65,1294.42,0.77,-10.8,10.8
2021-02-27,2021,serie_a,Bologna,Lazio,2,0,1446.69,1630.67,1486.96,1590.39,0.329,40.27,-40.27
2021-02-27,2021,serie_a,Verona,Juventus,1,1,1498.23,1664.47,1504.17,1658.54,0.352,5.93,-5.93
2021-02-28,2021,serie_a,Roma,Milan,1,2,1602.31,1572.66,1577.26,1597.71,0.626,-25.05,25.05
2021-02-28,2021,serie_a,Napoli,Benevento,2,0,1555.71,1418.74,1570.32,1404.14,0.757,14.61,-14.61
2021-02-28,2021,serie_a,Udinese,Fiorentina,1,0,1457.54,1462.22,1474.38,1445.38,0.579,16.84,-16.84
2021-02-28,2021,serie_a,Inter,Genoa,3,0,1757.75,1493.43,1767.13,1484.06,0.866,9.37,-9.37
2021-02-28,2021,serie_a,Crotone,Cagliari,0,2,1314.76,1332.58,1281.14,1366.21,0.56,-33.62,33.62
2021-02-28,2021,serie_a,Sampdoria,Atalanta,0,2,1492.53,1639.21,1469.86,1661.88,0.378,-22.67,22.67
2021-03-02,2021,serie_a,Juventus,Spezia,3,0,1658.54,1422.65,1669.32,1411.87,0.846,10.78,-10.78
2021-03-03,2021,serie_a,Sassuolo,Napoli,3,3,1487.23,1570.32,1488.56,1568.99,0.467,1.33,-1.33
2021-03-03,2021,serie_a,Atalanta,Crotone,5,1,1661.88,1281.14,1667.38,1275.64,0.927,5.5,-5.5
2021-03-03,2021,serie_a,Benevento,Verona,0,3,1404.14,1504.17,1373.15,1535.15,0.443,-30.99,30.99
2021-03-03,2021,serie_a,Cagliari,Bologna,1,0,1366.21,1486.96,1389.67,1463.5,0.413,23.46,-23.46
2021-03-03,2021,serie_a,Fiorentina,Roma,1,2,1445.38,1577.26,1429.46,1593.18,0.398,-15.92,15.92
2021-03-03,2021,serie_a,Genoa,Sampdoria,1,1,1484.06,1469.86,1479.85,1474.07,0.605,-4.21,4.21
2021-03-03,2021,serie_a,Milan,Udinese,1,1,1597.71,1474.38,1588.04,1484.06,0.742,-9.67,9.67
2021-03-04,2021,serie_a,Parma,Inter,1,2,1294.42,1767.13,1291.02,1770.53,0.085,-3.4,3.4
2021-03-06,2021,serie_a,Spezia,Benevento,1,1,1411.87,1373.15,1406.34,1378.69,0.638,-5.53,5.53
2021-03-06,2021,serie_a,Udinese,Sassuolo,2,0,1484.06,1488.56,1509.3,1463.31,0.579,25.25,-25.25
2021-03-06,2021,serie_a,Juventus,Lazio,3,1,1669.32,1590.39,1687.93,1571.79,0.69,18.6,-18.6
2021-03-07,2021,serie_a,Roma,Genoa,1,0,1593.18,1479.85,1603.96,1469.07,0.731,10.77,-10.77
2021-03-07,2021,serie_a,Crotone,Torino,4,2,1275.64,1456.17,1315.65,1416.16,0.333,40.01,-40.01
2021-03-07,2021,serie_a,Fiorentina,Parma,3,3,1429.46,1291.02,1419.14,1301.35,0.758,-10.32,10.32
2021-03-07,2021,serie_a,Verona,Milan,0,2,1535.15,1588.04,1504.54,1618.65,0.51,-30.61,30.61
2021-03-07,2021,serie_a,Sampdoria,Cagliari,2,2,1474.07,1389.67,1466.2,1397.53,0.697,-7.86,7.86
2021-03-07,2021,serie_a,Napoli,Bologna,3,1,1568.99,1463.5,1585.69,1446.8,0.722,16.7,-16.7
2021-03-08,2021,serie_a,Inter,Atalanta,1,0,1770.53,1667.38,1781.77,1656.13,0.719,11.24,-11.24
2021-03-12,2021,serie_a,Atalanta,Spezia,3,1,1656.13,1406.34,1664.77,1397.7,0.856,8.63,-8.63
2021-03-12,2021,serie_a,Lazio,Crotone,3,2,1571.79,1315.65,1577.37,1310.07,0.861,5.58,-5.58
2021-03-13,2021,serie_a,Sassuolo,Verona,3,2,1463.31,1504.54,1482.23,1485.62,0.527,18.92,-18.92
2021-03-13,2021,serie_a,Benevento,Fiorentina,1,4,1378.69,1419.14,1341.72,1456.1,0.528,-36.97,36.97
2021-03-13,2021,serie_a,Genoa,Udinese,1,1,1469.07,1509.3,1467.94,1510.44,0.528,-1.14,1.14
2021-03-14,2021,serie_a,Bologna,Sampdoria,3,1,1446.8,1466.2,1473.31,1439.69,0.558,26.51,-26.51
2021-03-14,2021,serie_a,Parma,Roma,2,0,1301.35,1603.96,1349.45,1555.86,0.198,48.1,-48.1
2021-03-14,2021,serie_a,Torino,Inter,1,2,1416.16,1781.77,1410.29,1787.65,0.147,-5.88,5.88
2021-03-14,2021,serie_a,Cagliari,Juventus,1,3,1397.53,1687.93,1384.95,1700.52,0.21,-12.59,12.59
2021-03-14,2021,serie_a,Milan,Napoli,0,1,1618.65,1585.69,1593.43,1610.92,0.631,-25.23,25.23
2021-03-17,2021,serie_a,Torino,Sassuolo,3,2,1410.29,1482.23,1430.98,1461.54,0.483,20.69,-20.69
2021-03-19,2021,serie_a,Parma,Genoa,1,2,1349.45,1467.94,1332.78,1484.6,0.417,-16.66,16.66
2021-03-20,2021,serie_a,Crotone,Bologna,2,3,1310.07,1473.31,1295.84,1487.54,0.356,-14.23,14.23
2021-03-20,2021,serie_a,Spezia,Cagliari,2,1,1397.7,1384.95,1413.57,1369.07,0.603,15.87,-15.87
2021-03-21,2021,serie_a,Verona,Atalanta,0,2,1485.62,1664.77,1465.52,1684.86,0.335,-20.1,20.1
2021-03-21,2021,serie_a,Juventus,Benevento,0,1,1700.52,1341.72,1663.81,1378.42,0.918,-36.71,36.71
2021-03-21,2021,serie_a,Sampdoria,Torino,1,0,1439.69,1430.98,1455.79,1414.88,0.598,16.1,-16.1
2021-03-21,2021,serie_a,Udinese,Lazio,0,1,1510.44,1577.37,1490.84,1596.97,0.49,-19.6,19.6
2021-03-21,2021,serie_a,Fiorentina,Milan,2,3,1456.1,1593.43,1440.48,1609.05,0.391,-15.62,15.62
2021-03-21,2021,serie_a,Roma,Napoli,0,2,1555.86,1610.92,1525.43,1641.35,0.507,-30.43,30.43
2021-04-03,2021,serie_a,Torino,Juventus,2,2,1414.88,1663.81,1424.8,1653.89,0.252,9.92,-9.92
2021-04-03,2021,serie_a,Napoli,Crotone,4,3,1641.35,1295.84,1644.88,1292.31,0.912,3.53,-3.53
2021-04-03,2021,serie_a,Bologna,Inter,0,1,1487.54,1787.65,1479.51,1795.67,0.201,-8.03,8.03
2021-04-03,2021,serie_a,Lazio,Spezia,2,1,1596.97,1413.57,1604.87,1405.67,0.802,7.91,-7.91
2021-04-03,2021,serie_a,Sassuolo,Roma,2,2,1461.54,1525.43,1461.77,1525.21,0.494,0.22,-0.22
2021-04-03,2021,serie_a,Cagliari,Verona,0,2,1369.07,1465.52,1342.21,1492.38,0.448,-26.86,26.86
2021-04-03,2021,serie_a,Milan,Sampdoria,1,1,1609.05,1455.79,1598.11,1466.72,0.773,-10.94,10.94
2021-04-03,2021,serie_a,Atalanta,Udinese,3,2,1684.86,1490.84,1692.39,1483.32,0.812,7.52,-7.52
2021-04-03,2021,serie_a,Genoa,Fiorentina,1,1,1484.6,1440.48,1478.78,1446.3,0.646,-5.82,5.82
2021-04-03,2021,serie_a,Benevento,Parma,2,2,1378.42,1332.78,1372.52,1338.68,0.648,-5.9,5.9
2021-04-07,2021,serie_a,Inter,Sassuolo,2,1,1795.67,1461.77,1799.43,1458.01,0.906,3.75,-3.75
2021-04-07,2021,serie_a,Juventus,Napoli,2,1,1653.89,1644.88,1669.97,1628.8,0.598,16.08,-16.08
2021-04-10,2021,serie_a,Spezia,Crotone,3,2,1405.67,1292.31,1416.44,1281.54,0.731,10.77,-10.77
2021-04-10,2021,serie_a,Parma,Milan,1,3,1338.68,1598.11,1324.23,1612.56,0.241,-14.45,14.45
2021-04-10,2021,serie_a,Udinese,Torino,0,1,1483.32,1424.8,1456.75,1451.37,0.664,-26.57,26.57
2021-04-11,2021,serie_a,Fiorentina,Atalanta,2,3,1446.3,1692.39,1436.1,1702.6,0.255,-10.21,10.21
2021-04-11,2021,serie_a,Roma,Bologna,1,0,1525.21,1479.51,1539.31,1465.41,0.648,14.1,-14.1
2021-04-11,2021,serie_a,Verona,Lazio,0,1,1492.38,1604.87,1475.38,1621.88,0.425,-17.0,17.0
2021-04-11,2021,serie_a,Juventus,Genoa,3,1,1669.97,1478.78,1681.41,1467.34,0.809,11.44,-11.44
2021-04-11,2021,serie_a,Inter,Cagliari,1,0,1799.43,1342.21,1801.36,1340.27,0.952,1.94,-1.94
2021-04-11,2021,serie_a,Sampdoria,Napoli,0,2,1466.72,1628.8,1445.29,1650.23,0.357,-21.43,21.43
2021-04-12,2021,serie_a,Benevento,Sassuolo,0,1,1372.52,1458.01,1353.99,1476.55,0.463,-18.54,18.54
2021-04-17,2021,serie_a,Crotone,Udinese,1,2,1281.54,1456.75,1274.74,1463.55,0.34,-6.8,6.8
2021-04-17,2021,serie_a,Sampdoria,Verona,3,1,1445.29,1475.38,1459.0,1461.67,0.543,13.71,-13.71
2021-04-17,2021,serie_a,Sassuolo,Fiorentina,3,1,1476.55,1436.1,1487.33,1425.32,0.641,10.78,-10.78
2021-04-17,2021,serie_a,Cagliari,Parma,4,3,1340.27,1324.23,1348.12,1316.38,0.608,7.85,-7.85
2021-04-18,2021,serie_a,Napoli,Inter,1,1,1650.23,1801.36,1652.8,1798.8,0.372,2.56,-2.56
2021-04-18,2021,serie_a,Lazio,Benevento,5,3,1621.88,1353.99,1629.77,1350.04,0.868,7.89,-3.95
2021-04-18,2021,serie_a,Torino,Roma,3,1,1451.37,1539.31,1483.77,1523.1,0.46,32.41,-16.2
2021-04-18,2021,serie_a,Atalanta,Juventus,1,0,1702.6,1681.41,1710.3,1673.7,0.615,7.7,-7.7
2021-04-18,2021,serie_a,Milan,Genoa,2,1,1612.56,1467.34,1617.26,1462.65,0.765,4.7,-4.7
2021-04-18,2021,serie_a,Bologna,Spezia,4,1,1465.41,1416.44,1477.6,1404.26,0.652,12.18,-12.18
2021-04-20,2021,serie_a,Verona,Fiorentina,1,2,1461.67,1425.32,1448.97,1438.02,0.635,-12.7,12.7
2021-04-21,2021,serie_a,Milan,Sassuolo,1,2,1617.26,1487.33,1602.28,1502.31,0.749,-14.98,14.98
2021-04-21,2021,serie_a,Bologna,Torino,1,1,1477.6,1483.77,1476.06,1485.31,0.577,-1.54,1.54
2021-04-21,2021,serie_a,Crotone,Sampdoria,0,1,1274.74,1459.0,1268.17,1465.57,0.328,-6.57,6.57
2021-04-21,2021,serie_a,Genoa,Benevento,2,2,1462.65,1350.04,1458.05,1354.64,0.73,-4.6,4.6
2021-04-21,2021,serie_a,Juventus,Parma,3,1,1673.7,1316.38,1676.19,1313.89,0.917,2.49,-2.49
2021-04-21,2021,serie_a,Spezia,Inter,1,1,1404.26,1798.8,1411.71,1791.34,0.127,7.46,-7.46
2021-04-21,2021,serie_a,Udinese,Cagliari,0,1,1463.55,1348.12,1448.89,1362.78,0.733,-14.66,14.66
2021-04-22,2021,serie_a,Napoli,Lazio,5,2,1652.8,1629.77,1666.19,1616.37,0.617,13.4,-13.4
2021-04-22,2021,serie_a,Roma,Atalanta,1,1,1523.1,1710.3,1526.61,1706.79,0.325,3.51,-3.51
2021-04-24,2021,serie_a,Parma,Crotone,3,4,1313.89,1268.17,1300.94,1281.12,0.648,-12.95,12.95
2021-04-24,2021,serie_a,Sassuolo,Sampdoria,1,0,1502.31,1465.57,1509.59,1458.29,0.636,7.29,-7.29
2021-04-24,2021,serie_a,Genoa,Spezia,2,0,1458.05,1411.71,1468.6,1401.17,0.648,10.55,-10.55
2021-04-25,2021,serie_a,Benevento,Udinese,2,4,1354.64,1448.89,1341.11,1462.41,0.451,-13.53,13.53
2021-04-25,2021,serie_a,Fiorentina,Juventus,1,1,1438.02,1676.19,1442.74,1671.47,0.264,4.72,-4.72
2021-04-25,2021,serie_a,Inter,Verona,1,0,1791.34,1448.97,1793.14,1447.17,0.91,1.8,-1.8
2021-04-25,2021,serie_a,Cagliari,Roma,3,2,1362.78,1526.61,1375.68,1513.71,0.355,12.9,-12.9
2021-04-25,2021,serie_a,Atalanta,Bologna,5,0,1706.79,1476.06,1713.11,1469.74,0.842,6.32,-6.32
2021-04-26,2021,serie_a,Torino,Napoli,0,2,1485.31,1666.19,1475.33,1676.17,0.333,-9.98,9.98
2021-04-26,2021,serie_a,Lazio,Milan,3,0,1616.37,1602.28,1630.2,1588.45,0.605,13.82,-13.82
2021-05-01,2021,serie_a,Milan,Benevento,2,0,1588.45,1341.11,1592.82,1336.74,0.854,4.37,-4.37
2021-05-01,2021,serie_a,Crotone,Inter,0,2,1281.12,1793.14,1279.05,1795.21,0.069,-2.07,2.07
2021-05-01,2021,serie_a,Verona,Spezia,1,1,1447.17,1401.17,1444.21,1404.13,0.648,-2.96,2.96
2021-05-02,2021,serie_a,Lazio,Genoa,4,3,1630.2,1468.6,1634.56,1464.23,0.782,4.37,-4.37
2021-05-02,2021,serie_a,Bologna,Fiorentina,3,3,1469.74,1442.74,1467.29,1445.19,0.623,-2.45,2.45
2021-05-02,2021,serie_a,Napoli,Cagliari,1,1,1676.17,1375.68,1668.4,1383.45,0.888,-7.77,7.77
2021-05-02,2021,serie_a,Sassuolo,Atalanta,1,1,1509.59,1713.11,1513.5,1709.2,0.304,3.91,-3.91
2021-05-02,2021,serie_a,Udinese,Juventus,1,2,1462.41,1671.47,1456.46,1677.43,0.298,-5.95,5.95
2021-05-02,2021,serie_a,Sampdoria,Roma,2,0,1458.29,1513.71,1473.09,1498.9,0.507,14.8,-14.8
2021-05-03,2021,serie_a,Torino,Parma,1,0,1475.33,1300.94,1479.45,1296.82,0.794,4.12,-4.12
2021-05-08,2021,serie_a,Fiorentina,Lazio,2,0,1445.19,1634.56,1465.53,1614.22,0.322,20.34,-20.34
2021-05-08,2021,serie_a,Inter,Sampdoria,5,1,1795.21,1473.09,1798.95,1469.35,0.9,3.74,-3.74
2021-05-08,2021,serie_a,Udinese,Bologna,1,1,1456.46,1467.29,1455.05,1468.7,0.57,-1.41,1.41
2021-05-08,2021,serie_a,Spezia,Napoli,1,4,1404.13,1668.4,1395.87,1676.66,0.236,-8.25,8.25
2021-05-09,2021,serie_a,Genoa,Sassuolo,1,2,1464.23,1513.5,1453.92,1523.81,0.515,-10.31,10.31
2021-05-09,2021,serie_a,Benevento,Cagliari,1,3,1336.74,1383.45,1321.17,1399.02,0.519,-15.57,15.57
2021-05-09,2021,serie_a,Parma,Atalanta,2,5,1296.82,1709.2,1292.75,1713.27,0.116,-4.07,4.07
2021-05-09,2021,serie_a,Verona,Torino,1,1,1444.21,1479.45,1443.5,1480.16,0.536,-0.71,0.71
2021-05-09,2021,serie_a,Roma,Crotone,5,0,1498.9,1279.05,1505.56,1272.39,0.834,6.66,-6.66
2021-05-09,2021,serie_a,Juventus,Milan,0,3,1677.43,1592.82,1653.04,1617.21,0.697,-24.39,24.39
2021-05-11,2021,serie_a,Napoli,Udinese,5,1,1676.66,1455.05,1682.85,1448.86,0.835,6.19,-6.19
2021-05-12,2021,serie_a,Sassuolo,Juventus,1,3,1523.81,1653.04,1511.76,1665.09,0.402,-12.05,12.05
2021-05-12,2021,serie_a,Sampdoria,Spezia,2,2,1469.35,1395.87,1465.68,1399.54,0.683,-3.66,3.66
2021-05-12,2021,serie_a,Torino,Milan,0,7,1480.16,1617.21,1462.57,1634.8,0.391,-17.59,17.59
2021-05-12,2021,serie_a,Lazio,Parma,1,0,1614.22,1292.75,1616.22,1290.75,0.9,2.0,-2.0
2021-05-12,2021,serie_a,Bologna,Genoa,0,2,1468.7,1453.92,1450.52,1472.1,0.606,-18.18,18.18
2021-05-12,2021,serie_a,Atalanta,Benevento,2,0,1713.27,1321.17,1715.34,1319.1,0.931,2.07,-2.07
2021-05-12,2021,serie_a,Cagliari,Fiorentina,0,0,1399.02,1465.53,1399.21,1465.35,0.491,0.19,-0.19
2021-05-12,2021,serie_a,Inter,Roma,3,1,1798.95,1505.56,1802.42,1502.09,0.884,3.47,-3.47
2021-05-13,2021,serie_a,Crotone,Verona,2,1,1272.39,1443.5,1285.49,1430.41,0.345,13.09,-13.09
2021-05-15,2021,serie_a,Genoa,Atalanta,3,4,1472.1,1715.34,1466.94,1720.51,0.258,-5.17,5.17
2021-05-15,2021,serie_a,Spezia,Torino,4,1,1399.54,1462.57,1417.19,1444.92,0.496,17.65,-17.65
2021-05-15,2021,serie_a,Juventus,Inter,3,2,1665.09,1802.42,1677.28,1790.23,0.391,12.19,-12.19
2021-05-15,2021,serie_a,Roma,Lazio,2,0,1502.09,1616.22,1519.41,1598.9,0.423,17.32,-17.32
2021-05-16,2021,serie_a,Benevento,Crotone,1,1,1319.1,1285.49,1316.47,1288.12,0.632,-2.63,2.63
2021-05-16,2021,serie_a,Milan,Cagliari,0,0,1634.8,1399.21,1627.89,1406.12,0.846,-6.91,6.91
2021-05-16,2021,serie_a,Parma,Sassuolo,1,3,1290.75,1511.76,1282.24,1520.27,0.284,-8.51,8.51
2021-05-16,2021,serie_a,Fiorentina,Napoli,0,2,1465.35,1682.85,1456.72,1691.48,0.288,-8.63,8.63
2021-05-16,2021,serie_a,Udinese,Sampdoria,0,1,1448.86,1465.68,1437.63,1476.92,0.562,-11.24,11.24
2021-05-17,2021,serie_a,Verona,Bologna,2,2,1430.41,1450.52,1429.26,1451.66,0.557,-1.14,1.14
2021-05-18,2021,serie_a,Lazio,Torino,0,0,1598.9,1444.92,1593.42,1450.4,0.774,-5.48,5.48
2021-05-22,2021,serie_a,Crotone,Fiorentina,0,0,1288.12,1456.72,1291.14,1453.69,0.349,3.03,-3.03
2021-05-22,2021,serie_a,Cagliari,Genoa,0,1,1406.12,1466.94,1396.15,1476.91,0.499,-9.98,9.98
2021-05-22,2021,serie_a,Sampdoria,Parma,3,0,1476.92,1282.24,1483.48,1275.68,0.812,6.56,-6.56
2021-05-23,2021,serie_a,Sassuolo,Lazio,2,0,1520.27,1593.42,1535.84,1577.85,0.481,15.57,-15.57
2021-05-23,2021,serie_a,Napoli,Verona,1,1,1691.48,1429.26,1684.18,1436.56,0.865,-7.29,7.29
2021-05-23,2021,serie_a,Spezia,Roma,2,2,1417.19,1519.41,1418.4,1518.2,0.44,1.21,-1.21
2021-05-23,2021,serie_a,Atalanta,Milan,0,2,1720.51,1627.89,1699.31,1649.09,0.707,-21.2,21.2
2021-05-23,2021,serie_a,Inter,Udinese,5,1,1790.23,1437.63,1793.42,1434.43,0.915,3.19,-3.19
2021-05-23,2021,serie_a,Bologna,Juventus,1,4,1451.66,1677.28,1441.92,1687.01,0.278,-9.74,9.74
2021-05-23,2021,serie_a,Torino,Benevento,1,1,1450.4,1316.47,1445.33,1321.53,0.753,-5.07,5.07
2020-09-12,2021,premier_league,Fulham,Arsenal,0,3,1500.0,1500.0,1459.02,1540.98,0.585,-40.98,40.98
2020-09-12,2021,premier_league,Crystal Palace,Southampton,1,0,1500.0,1500.0,1516.58,1483.42,0.585,16.58,-16.58
2020-09-12,2021,premier_league,Liverpool,Leeds,4,3,1500.0,1500.0,1516.58,1483.42,0.585,16.58,-16.58
2020-09-12,2021,premier_league,West Ham,Newcastle,0,2,1500.0,1500.0,1464.87,1535.13,0.585,-35.13,35.13
2020-09-13,2021,premier_league,West Brom,Leicester,0,3,1500.0,1500.0,1459.02,1540.98,0.585,-40.98,40.98
2020-09-13,2021,premier_league,Tottenham,Everton,0,1,1500.0,1500.0,1476.58,1523.42,0.585,-23.42,23.42
2020-09-14,2021,premier_league,Brighton,Chelsea,1,3,1500.0,1500.0,1464.87,1535.13,0.585,-35.13,35.13
2020-09-14,2021,premier_league,Sheffield United,Wolves,0,2,1500.0,1500.0,1464.87,1535.13,0.585,-35.13,35.13
2020-09-19,2021,premier_league,Man United,Crystal Palace,1,3,1500.0,1516.58,1466.27,1550.31,0.562,-33.73,33.73
2020-09-19,2021,premier_league,Arsenal,West Ham,2,1,1540.98,1464.87,1553.53,1452.33,0.686,12.54,-12.54
2020-09-19,2021,premier_league,Everton,West Brom,5,2,1523.42,1459.02,1546.4,1436.04,0.672,22.98,-22.98
2020-09-19,2021,premier_league,Leeds,Fulham,4,3,1483.42,1459.02,1498.65,1443.78,0.619,15.23,-15.23
2020-09-20,2021,premier_league,Southampton,Tottenham,2,5,1483.42,1476.58,1441.77,1518.23,0.595,-41.65,41.65
2020-09-20,2021,premier_league,Newcastle,Brighton,0,3,1535.13,1464.87,1487.59,1512.41,0.679,-47.54,47.54
2020-09-20,2021,premier_league,Chelsea,Liverpool,0,2,1535.13,1516.58,1498.46,1553.25,0.611,-36.67,36.67
2020-09-20,2021,premier_league,Leicester,Burnley,4,2,1540.98,1500.0,1562.5,1478.48,0.641,21.52,-21.52
2020-09-21,2021,premier_league,Aston Villa,Sheffield United,1,0,1500.0,1464.87,1514.66,1450.21,0.634,14.66,-14.66
2020-09-21,2021,premier_league,Wolves,Man City,1,3,1535.13,1500.0,1497.12,1538.01,0.634,-38.01,38.01
2020-09-26,2021,premier_league,Brighton,Man United,2,3,1512.41,1466.27,1486.48,1492.2,0.648,-25.93,25.93
2020-09-26,2021,premier_league,Crystal Palace,Everton,1,2,1550.31,1546.4,1526.67,1570.04,0.591,-23.64,23.64
2020-09-26,2021,premier_league,West Brom,Chelsea,3,3,1436.04,1498.46,1436.18,1498.32,0.497,0.14,-0.14
2020-09-26,2021,premier_league,Burnley,Southampton,0,1,1478.48,1441.77,1453.05,1467.2,0.636,-25.43,25.43
2020-09-27,2021,premier_league,West Ham,Wolves,4,0,1452.33,1497.12,1488.19,1461.26,0.522,35.86,-35.86
2020-09-27,2021,premier_league,Man City,Leicester,2,5,1538.01,1562.5,1499.45,1601.07,0.551,-38.57,38.57
2020-09-27,2021,premier_league,Tottenham,Newcastle,1,1,1518.23,1487.59,1513.13,1492.69,0.628,-5.1,5.1
2020-09-27,2021,premier_league,Sheffield United,Leeds,0,1,1450.21,1498.65,1429.55,1519.32,0.517,-20.67,20.67
2020-09-28,2021,premier_league,Fulham,Aston Villa,0,3,1443.78,1514.66,1409.88,1548.56,0.484,-33.9,33.9
2020-09-28,2021,premier_league,Liverpool,Arsenal,3,1,1553.25,1553.53,1578.14,1528.63,0.585,24.89,-24.89
2020-10-03,2021,premier_league,Chelsea,Crystal Palace,4,0,1498.32,1526.67,1532.41,1492.58,0.545,34.09,-34.09
2020-10-03,2021,premier_league,Everton,Brighton,4,2,1570.04,1486.48,1588.3,1468.22,0.696,18.27,-18.27
2020-10-03,2021,premier_league,Leeds,Man City,1,1,1519.32,1499.45,1514.8,1503.97,0.613,-4.52,4.52
2020-10-03,2021,premier_league,Newcastle,Burnley,3,1,1492.69,1453.05,1514.32,1431.43,0.64,21.62,-21.62
2020-10-04,2021,premier_league,Aston Villa,Liverpool,7,2,1548.56,1578.14,1585.07,1541.64,0.544,36.51,-36.51
2020-10-04,2021,premier_league,Man United,Tottenham,1,6,1492.2,1513.13,1447.72,1557.61,0.556,-44.48,44.48
2020-10-04,2021,premier_league,Wolves,Fulham,1,0,1461.26,1409.88,1475.06,1396.08,0.655,13.8,-13.8
2020-10-04,2021,premier_league,Southampton,West Brom,2,0,1467.2,1436.18,1489.51,1413.86,0.628,22.32,-22.32
2020-10-04,2021,premier_league,Leicester,West Ham,0,3,1601.07,1488.19,1549.96,1539.29,0.73,-51.11,51.11
2020-10-04,2021,premier_league,Arsenal,Sheffield United,2,1,1528.63,1429.55,1540.07,1418.12,0.714,11.43,-11.43
2020-10-17,2021,premier_league,Everton,Liverpool,2,2,1588.3,1541.64,1582.35,1547.59,0.649,-5.95,5.95
2020-10-17,2021,premier_league,Chelsea,Southampton,3,3,1532.41,1489.51,1526.66,1495.27,0.644,-5.76,5.76
2020-10-17,2021,premier_league,Man City,Arsenal,1,0,1503.97,1540.07,1522.59,1521.44,0.534,18.63,-18.63
2020-10-17,2021,premier_league,Newcastle,Man United,1,4,1514.32,1447.72,1467.1,1494.94,0.675,-47.22,47.22
2020-10-18,2021,premier_league,Leicester,Aston Villa,0,1,1549.96,1585.07,1528.53,1606.5,0.536,-21.43,21.43
2020-10-18,2021,premier_league,Sheffield United,Fulham,1,1,1418.12,1396.08,1413.48,1400.71,0.616,-4.64,4.64
2020-10-18,2021,premier_league,Crystal Palace,Brighton,1,1,1492.58,1468.22,1487.82,1472.98,0.619,-4.76,4.76
2020-10-18,2021,premier_league,Tottenham,West Ham,3,3,1557.61,1539.29,1553.17,1543.73,0.611,-4.43,4.43
2020-10-19,2021,premier_league,Leeds,Wolves,0,1,1514.8,1475.06,1489.21,1500.64,0.64,-25.59,25.59
2020-10-19,2021,premier_league,West Brom,Burnley,0,0,1413.86,1431.43,1411.43,1433.86,0.561,-2.43,2.43
2020-10-23,2021,premier_league,Aston Villa,Leeds,0,3,1606.5,1489.21,1555.04,1540.67,0.735,-51.46,51.46
2020-10-24,2021,premier_league,West Ham,Man City,1,1,1543.73,1522.59,1539.14,1527.18,0.615,-4.59,4.59
2020-10-24,2021,premier_league,Fulham,Crystal Palace,1,2,1400.71,1487.82,1382.27,1506.26,0.461,-18.44,18.44
2020-10-24,2021,premier_league,Man United,Chelsea,0,0,1494.94,1526.66,1493.31,1528.28,0.541,-1.62,1.62
2020-10-24,2021,premier_league,Liverpool,Sheffield United,2,1,1547.59,1413.48,1557.45,1403.62,0.754,9.86,-9.86
2020-10-25,2021,premier_league,Southampton,Everton,2,0,1495.27,1582.35,1527.6,1550.01,0.461,32.33,-32.33
2020-10-25,2021,premier_league,Wolves,Newcastle,1,1,1500.64,1467.1,1495.39,1472.36,0.631,-5.26,5.26
2020-10-25,2021,premier_league,Arsenal,Leicester,0,1,1521.44,1528.53,1498.42,1551.55,0.576,-23.02,23.02
2020-10-26,2021,premier_league,Brighton,West Brom,1,1,1472.98,1411.43,1466.26,1418.16,0.668,-6.72,6.72
2020-10-26,2021,premier_league,Burnley,Tottenham,0,1,1433.86,1553.17,1417.24,1569.79,0.415,-16.62,16.62
2020-10-30,2021,premier_league,Wolves,Crystal Palace,2,0,1495.39,1506.26,1521.17,1480.47,0.57,25.79,-25.79
2020-10-31,2021,premier_league,Liverpool,West Ham,2,1,1557.45,1539.14,1573.02,1523.57,0.611,15.57,-15.57
2020-10-31,2021,premier_league,Sheffield United,Man City,0,1,1403.62,1527.18,1387.24,1543.56,0.41,-16.38,16.38
2020-10-31,2021,premier_league,Burnley,Chelsea,0,3,1417.24,1528.28,1387.35,1558.18,0.427,-29.89,29.89
2020-11-01,2021,premier_league,Aston Villa,Southampton,3,4,1555.04,1527.6,1530.11,1552.53,0.623,-24.93,24.93
2020-11-01,2021,premier_league,Newcastle,Everton,2,1,1472.36,1550.01,1493.37,1529.0,0.475,21.02,-21.02
2020-11-01,2021,premier_league,Man United,Arsenal,0,1,1493.31,1498.42,1470.18,1521.55,0.578,-23.13,23.13
