Season,Team,Match_Number,Date,Opponent,Venue,Result,FTHG,FTAG,Points_cur,Points_prev,Differential,Cumulative
2526,Man United,9,2025-11-08,Tottenham,A,D,2,2,1,0.0,1.0,3.0
2526,Man United,10,2025-11-24,Everton,H,L,0,1,0,3.0,-3.0,0.0
2526,Man United,11,2025-11-30,Crystal Palace,A,W,1,2,3,1.0,2.0,2.0
2526,Man United,12,2025-12-04,West Ham,H,D,1,1,1,0.0,1.0,3.0
2526,Newcastle,1,2025-08-16,Aston Villa,A,D,0,0,1,0.0,1.0,1.0
2526,Newcastle,2,2025-08-25,Liverpool,H,L,2,3,0,1.0,-1.0,0.0
2526,Newcastle,3,2025-09-13,Wolves,H,W,1,0,3,3.0,0.0,0.0
2526,Newcastle,4,2025-09-21,Bournemouth,A,D,0,0,1,1.0,0.0,0.0
2526,Newcastle,5,2025-09-28,Arsenal,H,L,1,2,0,3.0,-3.0,-3.0
2526,Newcastle,6,2025-10-05,Nott'm Forest,H,W,2,0,3,3.0,0.0,-3.0
2526,Newcastle,7,2025-10-18,Brighton,A,L,2,1,0,1.0,-1.0,-4.0
2526,Newcastle,8,2025-10-25,Fulham,H,W,2,1,3,0.0,3.0,-1.0
2526,Newcastle,9,2025-11-02,West Ham,A,L,3,1,0,3.0,-3.0,-4.0
2526,Newcastle,10,2025-11-09,Brentford,A,L,3,1,0,0.0,0.0,-4.0
2526,Newcastle,11,2025-11-22,Man City,H,W,2,1,3,1.0,2.0,-2.0
2526,Newcastle,12,2025-11-29,Everton,A,W,1,4,3,1.0,2.0,0.0
2526,Newcastle,13,2025-12-02,Tottenham,H,D,2,2,1,3.0,-2.0,-2.0
2526,Nott'm Forest,1,2025-08-17,Brentford,H,W,3,1,3,0.0,3.0,3.0
2526,Nott'm Forest,2,2025-08-24,Crystal Palace,A,D,1,1,1,1.0,0.0,3.0
2526,Nott'm Forest,3,2025-08-31,West Ham,H,L,0,3,0,3.0,-3.0,0.0
2526,Nott'm Forest,4,2025-09-13,Arsenal,A,L,3,0,0,0.0,0.0,0.0
2526,Nott'm Forest,5,2025-10-05,Newcastle,A,L,2,0,0,0.0,0.0,0.0
2526,Nott'm Forest,6,2025-10-18,Chelsea,H,L,0,3,0,0.0,0.0,0.0
2526,Nott'm Forest,7,2025-10-26,Bournemouth,A,L,2,0,0,0.0,0.0,0.0
